open,high,low,close,volume,timestamp
28430.09,28631.01,28357.7,28572.17,3090.48598,2023-05-08 00:00:00+00:00
28572.17,28587.77,28034.34,28220.34,6092.20654,2023-05-08 01:00:00+00:00
28220.35,28302.08,28129.74,28284.98,2966.43174,2023-05-08 02:00:00+00:00
28284.98,28284.98,28004.23,28199.71,2709.99534,2023-05-08 03:00:00+00:00
28199.72,28227.01,28112.79,28125.0,1519.54643,2023-05-08 04:00:00+00:00
28125.01,28262.19,28075.24,28260.47,1588.77487,2023-05-08 05:00:00+00:00
28260.46,28260.47,28124.39,28170.75,1843.76649,2023-05-08 06:00:00+00:00
28170.74,28192.12,27830.85,27975.48,3437.96235,2023-05-08 07:00:00+00:00
27975.47,27989.11,27577.01,27704.94,5210.60203,2023-05-08 08:00:00+00:00
27704.95,27937.5,27680.0,27914.94,3757.37919,2023-05-08 09:00:00+00:00
27914.94,27951.75,27868.82,27936.14,1899.42493,2023-05-08 10:00:00+00:00
27936.14,27973.44,27870.27,27934.09,1669.58348,2023-05-08 11:00:00+00:00
27934.09,27942.48,27747.41,27766.81,2751.68104,2023-05-08 12:00:00+00:00
27766.82,27971.79,27732.23,27855.78,2647.0181,2023-05-08 13:00:00+00:00
27855.78,27980.0,27669.5,27970.53,2902.98597,2023-05-08 14:00:00+00:00
27970.53,28082.14,27857.34,27887.58,2963.51087,2023-05-08 15:00:00+00:00
27887.58,27930.21,27833.58,27867.2,1433.93484,2023-05-08 16:00:00+00:00
27867.21,27908.93,27523.0,27530.0,3057.90883,2023-05-08 17:00:00+00:00
27530.0,27613.74,27310.07,27475.26,7288.67063,2023-05-08 18:00:00+00:00
27475.26,27498.35,27289.39,27340.72,3607.05921,2023-05-08 19:00:00+00:00
27340.72,27550.88,27262.0,27534.91,2328.5547,2023-05-08 20:00:00+00:00
27534.92,27656.53,27421.07,27541.41,1380.56464,2023-05-08 21:00:00+00:00
27541.41,27660.88,27528.35,27653.09,1118.20371,2023-05-08 22:00:00+00:00
27653.09,27699.8,27584.47,27668.79,978.10988,2023-05-08 23:00:00+00:00
27668.8,27668.89,27534.55,27578.26,1189.99499,2023-05-09 00:00:00+00:00
27578.27,27749.34,27560.85,27701.39,1798.12786,2023-05-09 01:00:00+00:00
27701.4,27701.4,27564.24,27641.55,1874.75734,2023-05-09 02:00:00+00:00
27641.54,27648.91,27543.97,27629.34,1202.22229,2023-05-09 03:00:00+00:00
27629.35,27649.43,27565.71,27608.96,994.53351,2023-05-09 04:00:00+00:00
27608.96,27618.0,27512.36,27549.7,1904.4388,2023-05-09 05:00:00+00:00
27549.7,27588.88,27437.32,27547.76,1801.85844,2023-05-09 06:00:00+00:00
27547.76,27673.72,27506.29,27666.64,1583.32311,2023-05-09 07:00:00+00:00
27666.63,27670.23,27550.94,27569.87,1667.22167,2023-05-09 08:00:00+00:00
27569.87,27598.47,27534.93,27579.99,1316.57758,2023-05-09 09:00:00+00:00
27580.0,27651.22,27553.38,27584.56,1353.14931,2023-05-09 10:00:00+00:00
27584.56,27728.99,27517.7,27678.31,1759.03352,2023-05-09 11:00:00+00:00
27678.31,27815.8,27644.99,27758.34,2512.30701,2023-05-09 12:00:00+00:00
27758.35,27818.0,27556.8,27619.3,2263.23396,2023-05-09 13:00:00+00:00
27619.31,27631.72,27402.94,27540.31,3234.06108,2023-05-09 14:00:00+00:00
27540.32,27584.48,27370.01,27400.39,2511.96687,2023-05-09 15:00:00+00:00
27400.39,27700.0,27353.0,27699.14,2737.81688,2023-05-09 16:00:00+00:00
27699.15,27750.0,27566.41,27614.43,1632.90241,2023-05-09 17:00:00+00:00
27614.43,27680.1,27520.0,27556.34,1543.81599,2023-05-09 18:00:00+00:00
27556.35,27719.85,27464.9,27716.32,1691.92608,2023-05-09 19:00:00+00:00
27716.32,27775.18,27606.09,27649.22,1464.7329,2023-05-09 20:00:00+00:00
27649.21,27658.53,27579.72,27602.74,693.08567,2023-05-09 21:00:00+00:00
27602.74,27608.16,27521.49,27579.61,837.28188,2023-05-09 22:00:00+00:00
27579.6,27659.59,27577.7,27628.27,544.94154,2023-05-09 23:00:00+00:00
27628.28,27786.01,27620.19,27747.06,1554.71882,2023-05-10 00:00:00+00:00
27747.07,27849.94,27670.23,27697.98,1250.47622,2023-05-10 01:00:00+00:00
27697.98,27741.56,27651.8,27671.74,1151.72966,2023-05-10 02:00:00+00:00
27671.74,27724.0,27660.0,27685.29,1537.15797,2023-05-10 03:00:00+00:00
27685.29,27691.88,27647.56,27689.78,926.08944,2023-05-10 04:00:00+00:00
27689.78,27720.97,27652.54,27655.55,845.1032,2023-05-10 05:00:00+00:00
27655.55,27655.56,27580.0,27628.27,1268.16173,2023-05-10 06:00:00+00:00
27628.27,27631.39,27529.88,27542.26,1127.20242,2023-05-10 07:00:00+00:00
27542.26,27597.74,27474.91,27572.48,1438.10754,2023-05-10 08:00:00+00:00
27572.47,27607.38,27537.0,27577.7,847.93871,2023-05-10 09:00:00+00:00
27577.69,27614.53,27536.4,27590.09,977.20685,2023-05-10 10:00:00+00:00
27590.09,27679.1,27590.09,27677.09,1078.03722,2023-05-10 11:00:00+00:00
27677.08,28183.92,27635.81,28175.28,8888.81305,2023-05-10 12:00:00+00:00
28175.27,28331.42,28033.27,28169.76,5846.21294,2023-05-10 13:00:00+00:00
28169.76,28254.91,28053.07,28089.31,2939.04101,2023-05-10 14:00:00+00:00
28089.3,28227.95,28077.28,28153.2,2498.96113,2023-05-10 15:00:00+00:00
28153.21,28299.15,28145.79,28182.17,2765.3531,2023-05-10 16:00:00+00:00
28182.18,28218.88,26777.0,27498.72,17856.79677,2023-05-10 17:00:00+00:00
27498.73,27539.57,27355.09,27432.18,3179.80461,2023-05-10 18:00:00+00:00
27432.18,27790.49,27411.72,27692.26,3879.56771,2023-05-10 19:00:00+00:00
27692.27,27982.23,27652.68,27857.22,3083.71356,2023-05-10 20:00:00+00:00
27857.22,27868.4,27219.0,27508.57,3481.95503,2023-05-10 21:00:00+00:00
27508.57,27699.0,27490.62,27670.34,1448.78244,2023-05-10 22:00:00+00:00
27670.35,27723.99,27572.85,27598.75,1284.18242,2023-05-10 23:00:00+00:00
27598.74,27622.68,27426.99,27515.09,1631.16638,2023-05-11 00:00:00+00:00
27515.09,27579.67,27474.21,27554.12,960.18361,2023-05-11 01:00:00+00:00
27554.12,27577.82,27498.48,27503.66,994.183,2023-05-11 02:00:00+00:00
27503.66,27503.66,27367.76,27446.9,2165.81389,2023-05-11 03:00:00+00:00
27446.9,27494.99,27395.88,27493.55,1031.82105,2023-05-11 04:00:00+00:00
27493.56,27536.96,27422.03,27528.85,996.91245,2023-05-11 05:00:00+00:00
27528.86,27536.18,27457.3,27504.52,922.87647,2023-05-11 06:00:00+00:00
27504.53,27553.21,27416.02,27450.07,1116.63395,2023-05-11 07:00:00+00:00
27450.07,27450.07,27257.98,27390.46,2204.99244,2023-05-11 08:00:00+00:00
27390.47,27448.95,27345.07,27417.47,1277.08676,2023-05-11 09:00:00+00:00
27417.47,27490.29,27408.93,27459.86,964.14628,2023-05-11 10:00:00+00:00
27459.87,27482.56,27375.02,27405.61,918.71881,2023-05-11 11:00:00+00:00
27405.62,27630.14,27300.82,27399.0,3105.5244,2023-05-11 12:00:00+00:00
27399.0,27494.94,27099.98,27206.61,3882.50831,2023-05-11 13:00:00+00:00
27206.62,27343.37,26952.0,27121.19,4296.13557,2023-05-11 14:00:00+00:00
27121.19,27223.81,27046.49,27179.42,2869.6044,2023-05-11 15:00:00+00:00
27179.43,27219.52,27097.25,27129.17,2346.59703,2023-05-11 16:00:00+00:00
27129.17,27148.58,26742.9,26907.28,5876.68371,2023-05-11 17:00:00+00:00
26907.27,26993.19,26770.26,26963.73,2873.47032,2023-05-11 18:00:00+00:00
26963.74,27055.0,26702.05,26843.05,2471.46579,2023-05-11 19:00:00+00:00
26843.06,27037.61,26807.22,26996.18,1419.53922,2023-05-11 20:00:00+00:00
26996.17,27060.47,26941.51,26977.99,821.53189,2023-05-11 21:00:00+00:00
26978.0,27056.44,26900.0,26903.81,1043.33136,2023-05-11 22:00:00+00:00
26903.8,27056.18,26820.0,26968.62,1444.38656,2023-05-11 23:00:00+00:00
26968.61,27042.96,26922.54,27033.78,1095.41646,2023-05-12 00:00:00+00:00
27033.78,27091.12,26850.0,26878.48,1558.83797,2023-05-12 01:00:00+00:00
26878.48,26889.99,26539.28,26646.7,3672.2498,2023-05-12 02:00:00+00:00
26646.7,26707.96,26528.01,26584.32,3288.95433,2023-05-12 03:00:00+00:00
26584.33,26710.0,26513.18,26654.19,2925.73321,2023-05-12 04:00:00+00:00
26654.19,26667.89,26177.0,26276.67,5076.54058,2023-05-12 05:00:00+00:00
26276.68,26318.62,26120.74,26299.75,4904.76776,2023-05-12 06:00:00+00:00
26299.74,26390.14,26265.18,26311.52,3057.22916,2023-05-12 07:00:00+00:00
26311.51,26374.99,26234.79,26289.12,1829.06985,2023-05-12 08:00:00+00:00
26289.12,26437.0,26289.12,26380.93,2189.28699,2023-05-12 09:00:00+00:00
26380.92,26430.22,26334.17,26343.27,1311.8232,2023-05-12 10:00:00+00:00
26343.28,26423.26,26322.01,26348.01,1097.83791,2023-05-12 11:00:00+00:00
26348.02,26486.48,26324.02,26412.22,1965.6531,2023-05-12 12:00:00+00:00
26412.23,26556.96,26358.89,26450.0,2481.73655,2023-05-12 13:00:00+00:00
26450.0,26614.67,26292.1,26313.85,3958.98542,2023-05-12 14:00:00+00:00
26313.84,26394.8,26271.65,26320.84,2061.52029,2023-05-12 15:00:00+00:00
26320.83,26408.19,26241.07,26290.98,1999.89361,2023-05-12 16:00:00+00:00
26290.99,26403.49,26277.21,26304.49,1714.97285,2023-05-12 17:00:00+00:00
26304.48,26365.7,26299.29,26299.3,1649.14121,2023-05-12 18:00:00+00:00
26299.29,26500.0,25811.46,26459.62,8559.66341,2023-05-12 19:00:00+00:00
26459.63,26500.0,26360.85,26438.42,3310.02132,2023-05-12 20:00:00+00:00
26438.42,26810.58,26438.41,26750.09,4356.95279,2023-05-12 21:00:00+00:00
26750.1,26894.9,26637.42,26684.77,2097.69072,2023-05-12 22:00:00+00:00
26684.78,26806.5,26657.04,26795.01,1043.95645,2023-05-12 23:00:00+00:00
26795.01,26850.0,26692.03,26838.99,1272.65293,2023-05-13 00:00:00+00:00
26838.99,26983.98,26785.66,26827.2,2460.82265,2023-05-13 01:00:00+00:00
26827.2,26840.0,26764.17,26779.94,935.28246,2023-05-13 02:00:00+00:00
26779.95,26855.23,26772.58,26808.27,657.98033,2023-05-13 03:00:00+00:00
26808.27,26845.59,26752.83,26797.75,610.98658,2023-05-13 04:00:00+00:00
26797.75,26870.19,26737.59,26741.03,1020.99556,2023-05-13 05:00:00+00:00
26741.02,26766.84,26712.87,26731.59,804.56031,2023-05-13 06:00:00+00:00
26731.58,26796.1,26695.41,26771.88,888.20033,2023-05-13 07:00:00+00:00
26771.87,26815.03,26746.53,26799.73,741.05432,2023-05-13 08:00:00+00:00
26799.74,26849.81,26790.0,26842.05,634.51416,2023-05-13 09:00:00+00:00
26842.05,26877.0,26765.61,26830.69,755.03356,2023-05-13 10:00:00+00:00
26830.68,26863.0,26796.92,26823.94,750.06559,2023-05-13 11:00:00+00:00
26823.93,26904.98,26763.51,26824.6,996.91357,2023-05-13 12:00:00+00:00
26824.6,26888.68,26782.58,26821.38,1081.27868,2023-05-13 13:00:00+00:00
26821.38,26847.36,26736.0,26789.12,1237.066,2023-05-13 14:00:00+00:00
26789.12,26822.79,26760.69,26816.25,654.43967,2023-05-13 15:00:00+00:00
26816.25,26834.02,26782.29,26822.8,523.07779,2023-05-13 16:00:00+00:00
26822.8,26848.02,26792.53,26812.32,552.69007,2023-05-13 17:00:00+00:00
26812.31,27045.45,26757.32,26785.0,2035.24653,2023-05-13 18:00:00+00:00
26785.0,26958.13,26770.73,26837.94,1496.20121,2023-05-13 19:00:00+00:00
26837.93,26922.21,26836.71,26904.86,710.40684,2023-05-13 20:00:00+00:00
26904.86,26939.4,26853.3,26862.56,596.64592,2023-05-13 21:00:00+00:00
26862.55,26899.67,26839.88,26889.94,590.14208,2023-05-13 22:00:00+00:00
26889.95,26929.08,26750.0,26775.28,808.64707,2023-05-13 23:00:00+00:00
26775.27,26811.65,26560.53,26741.31,1590.47799,2023-05-14 00:00:00+00:00
26741.31,26751.96,26635.65,26730.0,931.55827,2023-05-14 01:00:00+00:00
26729.99,26839.73,26720.97,26810.64,745.71153,2023-05-14 02:00:00+00:00
26810.64,26874.42,26784.47,26865.03,786.9463,2023-05-14 03:00:00+00:00
26865.04,26876.94,26793.53,26825.87,604.65065,2023-05-14 04:00:00+00:00
26825.88,26849.89,26802.82,26828.49,357.86079,2023-05-14 05:00:00+00:00
26828.49,26898.87,26822.97,26843.29,604.6997,2023-05-14 06:00:00+00:00
26843.29,26873.66,26828.67,26855.21,428.98202,2023-05-14 07:00:00+00:00
26855.22,26886.73,26829.98,26845.53,463.16594,2023-05-14 08:00:00+00:00
26845.53,26868.73,26808.81,26842.53,580.18808,2023-05-14 09:00:00+00:00
26842.53,26849.97,26814.35,26827.07,662.8264,2023-05-14 10:00:00+00:00
26827.07,26829.26,26790.02,26805.98,653.82849,2023-05-14 11:00:00+00:00
26805.97,26880.0,26744.7,26871.33,843.18767,2023-05-14 12:00:00+00:00
26871.32,26929.99,26819.12,26912.42,939.3887,2023-05-14 13:00:00+00:00
26912.41,26977.0,26850.11,26963.41,931.8294,2023-05-14 14:00:00+00:00
26963.42,27200.0,26960.98,27082.02,3762.00643,2023-05-14 15:00:00+00:00
27082.01,27135.04,26925.17,26958.7,1366.47477,2023-05-14 16:00:00+00:00
26958.69,26982.02,26866.09,26940.72,1118.93132,2023-05-14 17:00:00+00:00
26940.71,26953.49,26856.0,26920.72,865.94321,2023-05-14 18:00:00+00:00
26920.72,26939.35,26827.23,26878.97,918.52126,2023-05-14 19:00:00+00:00
26878.96,26961.55,26842.57,26942.55,686.76702,2023-05-14 20:00:00+00:00
26942.55,26957.93,26882.03,26906.62,648.05209,2023-05-14 21:00:00+00:00
26906.62,26943.63,26870.42,26900.79,506.44623,2023-05-14 22:00:00+00:00
26900.79,26928.53,26854.19,26917.62,596.35934,2023-05-14 23:00:00+00:00
26917.61,26931.24,26726.0,26800.25,2062.76348,2023-05-15 00:00:00+00:00
26800.25,27290.93,26780.0,27208.38,3347.54444,2023-05-15 01:00:00+00:00
27208.38,27253.52,27122.21,27162.07,2186.24335,2023-05-15 02:00:00+00:00
27162.07,27259.72,27161.0,27232.8,1207.60297,2023-05-15 03:00:00+00:00
27232.8,27300.0,27180.01,27289.04,1579.04566,2023-05-15 04:00:00+00:00
27289.03,27380.0,27235.34,27335.52,2511.13618,2023-05-15 05:00:00+00:00
27335.52,27550.03,27312.38,27475.63,3954.95747,2023-05-15 06:00:00+00:00
27475.64,27498.02,27387.53,27407.48,1291.18769,2023-05-15 07:00:00+00:00
27407.47,27448.0,27385.8,27434.67,1308.68361,2023-05-15 08:00:00+00:00
27434.67,27485.5,27335.0,27390.5,1426.13046,2023-05-15 09:00:00+00:00
27390.51,27450.19,27351.01,27416.61,1065.59599,2023-05-15 10:00:00+00:00
27416.61,27454.66,27315.55,27336.12,1193.94307,2023-05-15 11:00:00+00:00
27336.12,27411.99,27330.8,27395.73,944.51959,2023-05-15 12:00:00+00:00
27395.72,27450.0,27347.37,27374.25,1282.24467,2023-05-15 13:00:00+00:00
27374.25,27534.0,27221.2,27404.71,2567.23613,2023-05-15 14:00:00+00:00
27404.71,27448.52,27366.12,27396.8,1222.97454,2023-05-15 15:00:00+00:00
27396.81,27586.0,27366.53,27482.65,2076.32467,2023-05-15 16:00:00+00:00
27482.66,27663.59,27416.53,27506.41,3148.20526,2023-05-15 17:00:00+00:00
27506.42,27525.59,27381.47,27431.88,1432.72999,2023-05-15 18:00:00+00:00
27431.88,27443.8,27317.9,27418.24,1039.91292,2023-05-15 19:00:00+00:00
27418.24,27418.24,27331.66,27346.3,669.58747,2023-05-15 20:00:00+00:00
27346.31,27386.05,27315.95,27362.45,636.66443,2023-05-15 21:00:00+00:00
27362.45,27368.0,27250.26,27310.17,901.46521,2023-05-15 22:00:00+00:00
27310.16,27317.79,27126.73,27162.14,1373.38408,2023-05-15 23:00:00+00:00
27162.15,27296.89,27082.99,27205.57,1477.27659,2023-05-16 00:00:00+00:00
27205.56,27252.17,26852.11,27024.64,3830.42268,2023-05-16 01:00:00+00:00
27024.64,27089.0,26976.61,27080.49,1022.5571,2023-05-16 02:00:00+00:00
27080.49,27145.3,27061.66,27130.0,1081.92788,2023-05-16 03:00:00+00:00
27130.02,27145.88,27080.0,27114.73,715.81049,2023-05-16 04:00:00+00:00
27114.74,27157.86,27033.69,27061.55,805.05291,2023-05-16 05:00:00+00:00
27061.54,27085.0,26993.71,27065.57,858.55119,2023-05-16 06:00:00+00:00
27065.57,27252.59,27062.55,27252.58,1705.48229,2023-05-16 07:00:00+00:00
27252.58,27286.08,27095.4,27202.22,1672.34022,2023-05-16 08:00:00+00:00
27202.21,27221.43,27071.88,27092.56,1690.39248,2023-05-16 09:00:00+00:00
27092.55,27110.06,26987.02,27013.92,1896.77266,2023-05-16 10:00:00+00:00
27013.93,27126.98,26996.82,27059.03,1259.52205,2023-05-16 11:00:00+00:00
27059.03,27137.69,26976.95,27060.0,1841.76607,2023-05-16 12:00:00+00:00
27060.0,27128.21,26976.09,26984.84,1762.15706,2023-05-16 13:00:00+00:00
26984.84,27042.39,26900.0,26982.79,2126.62309,2023-05-16 14:00:00+00:00
26982.8,27090.77,26980.02,27038.02,1455.15109,2023-05-16 15:00:00+00:00
27038.01,27151.51,26981.48,27052.83,1346.99992,2023-05-16 16:00:00+00:00
27052.84,27100.0,26959.46,27086.56,1353.71446,2023-05-16 17:00:00+00:00
27086.56,27116.92,27000.57,27051.78,1435.44912,2023-05-16 18:00:00+00:00
27051.79,27071.98,26880.0,26933.05,1155.54439,2023-05-16 19:00:00+00:00
26933.06,26993.45,26897.34,26951.41,864.34377,2023-05-16 20:00:00+00:00
26951.41,27049.0,26923.12,27012.97,835.17918,2023-05-16 21:00:00+00:00
27012.98,27039.99,26975.71,26998.36,531.08583,2023-05-16 22:00:00+00:00
26998.37,27049.74,26962.13,27033.84,546.33199,2023-05-16 23:00:00+00:00
27033.85,27115.0,26982.93,27098.59,983.05573,2023-05-17 00:00:00+00:00
27098.58,27238.55,27058.61,27170.77,1800.20541,2023-05-17 01:00:00+00:00
27170.78,27191.58,27062.66,27065.15,899.9553,2023-05-17 02:00:00+00:00
27065.15,27131.7,27041.0,27060.04,782.44402,2023-05-17 03:00:00+00:00
27060.05,27100.0,27055.09,27072.5,596.52444,2023-05-17 04:00:00+00:00
27072.51,27072.51,26985.37,26990.78,998.82757,2023-05-17 05:00:00+00:00
26990.78,27005.97,26931.54,26993.92,1101.58501,2023-05-17 06:00:00+00:00
26993.93,27032.66,26760.0,26845.14,2346.35861,2023-05-17 07:00:00+00:00
26845.14,26861.89,26774.83,26813.07,2167.66485,2023-05-17 08:00:00+00:00
26813.08,26877.42,26798.55,26871.8,892.06297,2023-05-17 09:00:00+00:00
26871.8,26914.3,26835.0,26868.21,1099.71969,2023-05-17 10:00:00+00:00
26868.22,26868.22,26573.62,26637.62,3524.12183,2023-05-17 11:00:00+00:00
26637.61,26760.56,26600.1,26669.89,2011.23741,2023-05-17 12:00:00+00:00
26669.88,26757.77,26590.68,26635.91,1843.73332,2023-05-17 13:00:00+00:00
26635.91,26830.22,26544.71,26780.77,2855.97748,2023-05-17 14:00:00+00:00
26780.78,26836.06,26708.68,26796.93,1501.02651,2023-05-17 15:00:00+00:00
26796.93,26947.76,26741.36,26905.1,1897.00592,2023-05-17 16:00:00+00:00
26905.1,27174.0,26862.19,27086.12,2961.63608,2023-05-17 17:00:00+00:00
27086.12,27205.0,27064.95,27099.07,2469.59544,2023-05-17 18:00:00+00:00
27099.08,27447.29,27099.07,27385.09,4016.4588,2023-05-17 19:00:00+00:00
27385.09,27467.02,27274.45,27340.59,2209.3942,2023-05-17 20:00:00+00:00
27340.6,27500.0,27275.0,27364.96,1881.97764,2023-05-17 21:00:00+00:00
27364.96,27388.88,27301.12,27333.73,973.19375,2023-05-17 22:00:00+00:00
27333.72,27431.0,27333.72,27405.61,1145.21587,2023-05-17 23:00:00+00:00
27405.62,27485.33,27354.15,27357.42,1554.65732,2023-05-18 00:00:00+00:00
27357.42,27392.55,27306.59,27323.21,963.18663,2023-05-18 01:00:00+00:00
27323.21,27388.86,27286.58,27349.32,1112.44294,2023-05-18 02:00:00+00:00
27349.32,27378.9,27331.9,27365.69,1163.73376,2023-05-18 03:00:00+00:00
27365.69,27367.09,27300.0,27302.62,803.62547,2023-05-18 04:00:00+00:00
27302.62,27318.63,27217.01,27220.16,1187.68354,2023-05-18 05:00:00+00:00
27220.16,27250.0,27152.29,27210.88,1481.05219,2023-05-18 06:00:00+00:00
27210.89,27454.14,27200.0,27391.61,2215.54298,2023-05-18 07:00:00+00:00
27391.61,27440.01,27346.45,27388.54,1700.75228,2023-05-18 08:00:00+00:00
27388.53,27430.0,27354.63,27405.0,1177.10188,2023-05-18 09:00:00+00:00
27405.0,27423.74,27334.02,27347.86,1060.68169,2023-05-18 10:00:00+00:00
27347.86,27400.0,27342.62,27398.97,994.18461,2023-05-18 11:00:00+00:00
27398.97,27472.14,27226.33,27237.02,2455.64136,2023-05-18 12:00:00+00:00
27237.02,27283.0,27180.17,27257.21,2118.36446,2023-05-18 13:00:00+00:00
27257.21,27404.51,27021.95,27244.99,3841.20211,2023-05-18 14:00:00+00:00
27245.0,27300.0,27045.1,27086.77,2964.70782,2023-05-18 15:00:00+00:00
27086.78,27118.36,26981.56,27069.56,2607.92394,2023-05-18 16:00:00+00:00
27069.55,27090.58,26361.2,26488.99,7917.59124,2023-05-18 17:00:00+00:00
26489.0,26653.4,26409.77,26617.62,4334.33737,2023-05-18 18:00:00+00:00
26617.62,26847.99,26572.71,26734.01,2789.36175,2023-05-18 19:00:00+00:00
26734.01,26771.53,26691.2,26720.63,1111.68683,2023-05-18 20:00:00+00:00
26720.63,27065.27,26720.63,26917.24,2155.55537,2023-05-18 21:00:00+00:00
26917.24,26948.14,26843.93,26891.75,792.82654,2023-05-18 22:00:00+00:00
26891.74,26894.92,26817.48,26821.28,694.80735,2023-05-18 23:00:00+00:00
26821.28,26929.04,26799.28,26885.47,858.88397,2023-05-19 00:00:00+00:00
26885.47,26914.64,26749.33,26809.99,971.75973,2023-05-19 01:00:00+00:00
26810.0,26849.21,26762.77,26802.05,768.22407,2023-05-19 02:00:00+00:00
26802.05,26874.59,26769.35,26834.73,686.05386,2023-05-19 03:00:00+00:00
26834.73,26876.25,26812.03,26875.0,567.94706,2023-05-19 04:00:00+00:00
26874.99,26888.82,26827.28,26876.45,613.86669,2023-05-19 05:00:00+00:00
26876.44,26938.49,26866.05,26902.72,1116.97452,2023-05-19 06:00:00+00:00
26902.72,26960.24,26844.04,26851.38,1597.05942,2023-05-19 07:00:00+00:00
26851.39,26926.61,26834.32,26886.52,844.68404,2023-05-19 08:00:00+00:00
26886.53,26906.73,26819.0,26842.18,911.71229,2023-05-19 09:00:00+00:00
26842.18,26876.66,26790.72,26823.08,1055.88297,2023-05-19 10:00:00+00:00
26823.08,26878.88,26798.54,26855.89,1023.64289,2023-05-19 11:00:00+00:00
26855.9,26988.2,26855.89,26909.94,1400.69728,2023-05-19 12:00:00+00:00
26909.93,26955.0,26843.2,26865.46,1042.98471,2023-05-19 13:00:00+00:00
26865.47,26865.47,26762.31,26835.33,1409.69993,2023-05-19 14:00:00+00:00
26835.34,27183.6,26630.0,26883.65,6876.15325,2023-05-19 15:00:00+00:00
26883.65,26961.34,26801.56,26837.72,1752.64044,2023-05-19 16:00:00+00:00
26837.73,26973.56,26825.0,26919.17,1328.47539,2023-05-19 17:00:00+00:00
26919.16,26937.62,26872.83,26890.8,910.10451,2023-05-19 18:00:00+00:00
26890.8,26890.81,26780.73,26834.46,1018.50532,2023-05-19 19:00:00+00:00
26834.47,26875.81,26807.73,26831.04,599.06929,2023-05-19 20:00:00+00:00
26831.03,26906.13,26826.57,26906.12,556.46863,2023-05-19 21:00:00+00:00
26906.13,26921.21,26862.18,26871.15,454.80868,2023-05-19 22:00:00+00:00
26871.15,26900.0,26864.03,26880.26,387.8365,2023-05-19 23:00:00+00:00
26880.26,26908.42,26825.11,26845.71,564.98609,2023-05-20 00:00:00+00:00
26845.71,26885.86,26845.54,26858.98,270.6386,2023-05-20 01:00:00+00:00
26858.98,26870.05,26832.36,26839.63,327.99884,2023-05-20 02:00:00+00:00
26839.63,26874.74,26839.62,26865.58,318.51343,2023-05-20 03:00:00+00:00
26865.59,26873.63,26851.11,26873.63,337.53628,2023-05-20 04:00:00+00:00
26873.62,26873.63,26840.0,26869.36,358.13357,2023-05-20 05:00:00+00:00
26869.36,26870.0,26835.1,26854.04,530.4636,2023-05-20 06:00:00+00:00
26854.05,26857.21,26840.0,26854.98,338.19574,2023-05-20 07:00:00+00:00
26854.98,26917.38,26854.97,26908.98,465.98316,2023-05-20 08:00:00+00:00
26908.99,26913.53,26869.96,26880.31,566.81186,2023-05-20 09:00:00+00:00
26880.31,26902.68,26874.88,26887.08,424.02931,2023-05-20 10:00:00+00:00
26887.08,26904.11,26871.78,26880.06,379.04245,2023-05-20 11:00:00+00:00
26880.05,26945.66,26880.05,26895.77,656.69076,2023-05-20 12:00:00+00:00
26895.77,26916.76,26875.51,26889.11,627.69597,2023-05-20 13:00:00+00:00
26889.12,26928.23,26889.11,26920.01,540.29829,2023-05-20 14:00:00+00:00
26920.02,26976.0,26891.6,26945.66,767.49336,2023-05-20 15:00:00+00:00
26945.67,26948.19,26913.25,26918.46,424.56655,2023-05-20 16:00:00+00:00
26918.46,27146.22,26917.69,27139.45,1493.95747,2023-05-20 17:00:00+00:00
27139.46,27150.0,27027.14,27029.05,2061.90664,2023-05-20 18:00:00+00:00
27029.04,27073.61,26969.55,27063.03,940.38514,2023-05-20 19:00:00+00:00
27063.04,27091.95,27004.16,27011.29,575.07562,2023-05-20 20:00:00+00:00
27011.29,27055.69,26967.18,27033.03,580.97902,2023-05-20 21:00:00+00:00
27033.02,27068.06,27011.31,27067.32,314.66996,2023-05-20 22:00:00+00:00
27067.31,27129.36,27045.73,27102.43,568.49547,2023-05-20 23:00:00+00:00
27102.42,27277.55,27063.09,27237.75,1460.27722,2023-05-21 00:00:00+00:00
27237.76,27257.19,27150.95,27158.79,820.46066,2023-05-21 01:00:00+00:00
27158.79,27191.04,27145.59,27168.54,544.77241,2023-05-21 02:00:00+00:00
27168.53,27191.1,27156.6,27176.22,367.38889,2023-05-21 03:00:00+00:00
27176.22,27176.22,27118.0,27129.32,462.73225,2023-05-21 04:00:00+00:00
27129.32,27138.34,27089.74,27098.85,668.41698,2023-05-21 05:00:00+00:00
27098.84,27103.0,27065.01,27083.85,484.56662,2023-05-21 06:00:00+00:00
27083.85,27083.86,27047.88,27054.99,573.34622,2023-05-21 07:00:00+00:00
27055.0,27072.67,27025.74,27042.87,503.95228,2023-05-21 08:00:00+00:00
27042.88,27077.22,27030.0,27077.21,486.32887,2023-05-21 09:00:00+00:00
27077.22,27085.81,26890.39,26955.0,1582.39716,2023-05-21 10:00:00+00:00
26954.99,26955.0,26776.23,26829.94,2524.77054,2023-05-21 11:00:00+00:00
26829.93,26949.82,26803.58,26930.01,1672.18181,2023-05-21 12:00:00+00:00
26930.0,26935.79,26888.07,26890.69,637.30013,2023-05-21 13:00:00+00:00
26890.69,26972.21,26881.0,26898.32,850.35544,2023-05-21 14:00:00+00:00
26898.32,26977.0,26811.0,26898.97,1138.95152,2023-05-21 15:00:00+00:00
